@RELATION csvToArff

@ATTRIBUTE credit_lines_outstanding REAL
@ATTRIBUTE payment_to_incomeratio REAL
@ATTRIBUTE debt_to_incomeratio REAL
@ATTRIBUTE years_employed REAL
@ATTRIBUTE fico_score REAL
@ATTRIBUTE default REAL

@DATA
4,0.069465377,0.203973752,4,629,1
3,0.058508386,0.206099342,6,682,0
2,0.060765309,0.148359331,6,727,0
2,0.058820664,0.166193314,3,530,0
0,0.044073829,0.038717218,6,677,0
0,0.043716919,0.01,6,634,0
0,0.049774997,0.059088252,5,625,0
3,0.068379749,0.205529041,5,708,0
1,0.05764881,0.085959628,5,650,0
1,0.05915338,0.110774047,5,705,0
0,0.076341342,0.092071522,4,666,0
0,0.066106999,0.079881369,4,758,0
2,0.04909679,0.144881177,4,636,0
0,0.065979912,0.060279696,3,677,0
0,0.069073127,0.09987785,3,623,0
1,0.041944452,0.088689602,6,822,0
0,0.0502235,0.068816686,5,647,0
0,0.07857103,0.014498183,5,645,0
0,0.059619056,0.057176723,5,683,0
1,0.045633579,0.089757139,6,633,0
2,0.042807983,0.174549633,5,641,0
5,0.0784897,0.280090641,4,584,1
1,0.051739502,0.097674396,4,752,0
1,0.055938274,0.101939103,5,693,0
0,0.060280285,0.013335003,4,613,0
0,0.072942801,0.089919869,3,642,0
4,0.048784642,0.198353073,7,653,0
2,0.054880432,0.160145389,5,610,0
0,0.073172758,0.058549372,8,753,0
1,0.060019083,0.11307985,6,700,0
0,0.056292974,0.0528429,3,569,0
4,0.060186001,0.234718359,3,569,1
0,0.041092506,0.048003581,8,511,0
3,0.057620438,0.197506247,3,635,1
5,0.074172844,0.266002356,4,536,1
0,0.044450319,0.063124219,5,576,0
5,0.074547709,0.269379534,3,652,1
1,0.051817274,0.106041303,6,680,0
0,0.050053441,0.029551486,3,692,0
0,0.046924992,0.091634196,4,708,0
2,0.059357315,0.149614039,6,658,0
0,0.066472942,0.09867343,2,712,0
2,0.042922176,0.14385867,8,675,0
5,0.055117463,0.280428013,4,670,1
5,0.048860692,0.269874241,4,694,1
0,0.061088579,0.028131149,4,525,0
1,0.058206516,0.109481885,7,695,0
1,0.066554902,0.100626779,5,609,0
3,0.056893114,0.182059288,5,629,0
1,0.070947276,0.085415323,5,621,0
0,0.084441482,0.078020411,3,723,0
0,0.058984368,0.01,4,588,0
5,0.078777289,0.28728994,3,527,1
0,0.072460624,0.111253073,2,584,0
0,0.050553054,0.045703135,4,617,0
0,0.071087889,0.072914441,5,608,0
5,0.054614921,0.318417433,4,675,1
2,0.060919896,0.134007555,5,688,0
0,0.065838635,0.050505986,3,625,0
1,0.059664358,0.1091041,5,686,0
2,0.049391578,0.138040486,8,655,0
0,0.04073699,0.057477707,4,645,0
0,0.067958303,0.030372568,3,649,0
0,0.077085638,0.013494829,5,662,0
4,0.058849083,0.213971175,4,618,1
1,0.050609573,0.076469602,7,581,0
0,0.062198141,0.060606684,4,589,0
0,0.059279339,0.085933658,4,651,0
0,0.045428869,0.089044922,4,611,0
3,0.075913974,0.211175302,2,545,1
3,0.05022418,0.200798373,2,661,1
0,0.050733554,0.063621024,4,706,0
0,0.050032975,0.058439404,2,639,0
0,0.071138755,0.087692382,3,617,0
5,0.054911142,0.314671383,3,626,1
0,0.063670724,0.043510961,6,602,0
5,0.056625675,0.322350254,2,622,1
0,0.048222097,0.042409603,6,697,0
0,0.070346118,0.068241546,5,645,0
5,0.058123995,0.322315169,3,571,1
4,0.032665824,0.192523813,6,618,0
0,0.07233605,0.01,5,628,0
2,0.058136733,0.146276385,7,731,0
1,0.051935208,0.138270982,6,690,0
2,0.06410842,0.134669489,7,769,0
2,0.053281755,0.136562334,6,726,0
0,0.063963407,0.075647955,4,613,0
1,0.040778134,0.094424413,8,587,0
0,0.043655975,0.079607392,4,755,0
2,0.051097357,0.14613868,5,548,0
0,0.060428582,0.083724867,5,639,0
0,0.063242773,0.043556824,2,581,0
2,0.044934475,0.129227475,8,653,0
1,0.058194678,0.120340896,6,700,0
3,0.059747953,0.177525113,4,612,0
4,0.072213438,0.236457542,5,549,1
0,0.084557278,0.058534185,5,623,0
2,0.063038604,0.169692233,5,661,0
0,0.064299647,0.076676619,3,600,0
3,0.053563831,0.19402196,5,514,0
4,0.070022602,0.264607414,3,649,1
0,0.054674686,0.067065276,4,582,0
0,0.055248728,0.058018989,5,660,0
5,0.064873855,0.30208301,3,521,1
1,0.042301463,0.071332136,7,680,0
3,0.054827192,0.213644573,3,703,1
1,0.072362189,0.084066799,4,678,0
4,0.048635722,0.272123313,2,488,1
5,0.075926495,0.278716066,4,574,1
0,0.066927068,0.058057065,2,638,0
0,0.052026406,0.087268616,4,588,0
3,0.076616241,0.184741919,4,683,0
0,0.063615893,0.052637472,4,710,0
0,0.057129026,0.065612403,4,718,0
5,0.061357339,0.287553699,3,638,1
5,0.039348776,0.250109312,4,682,1
2,0.05127624,0.14187431,6,779,0
5,0.060052474,0.279665389,5,456,1
1,0.066515468,0.115900127,5,659,0
1,0.055314684,0.110676114,5,677,0
1,0.046503388,0.112087118,5,654,0
4,0.060969522,0.199474294,6,641,0
5,0.063141369,0.28873437,6,655,1
1,0.053009183,0.095229613,6,690,0
1,0.051176764,0.094305465,6,676,0
4,0.071883031,0.184435795,5,555,1
0,0.080318813,0.01,3,739,0
3,0.061013989,0.175433211,5,546,0
2,0.073828881,0.151626085,5,632,0
0,0.041221088,0.05887665,6,777,0
0,0.04994949,0.111881528,3,670,0
5,0.067334593,0.298432596,3,567,1
5,0.055777121,0.345980184,3,616,1
2,0.073055331,0.146669654,6,569,0
3,0.067212461,0.200292089,4,503,1
0,0.03248876,0.01,6,624,0
0,0.069395958,0.055631725,4,680,0
1,0.044572073,0.118161038,5,657,0
0,0.074274829,0.06338295,3,566,0
0,0.068215894,0.032878261,5,631,0
0,0.045255158,0.068427988,5,669,0
5,0.055814161,0.325968441,4,673,1
0,0.073233727,0.052132371,2,663,0
2,0.028632877,0.125150648,8,638,0
2,0.04368265,0.137348792,6,621,0
1,0.052731184,0.081009175,5,785,0
1,0.052737357,0.081033304,6,624,0
0,0.066893522,0.063248697,4,656,0
0,0.060781693,0.038004966,4,704,0
1,0.052734862,0.080089884,5,577,0
1,0.07610165,0.110185012,4,746,0
5,0.081132014,0.27456277,3,611,1
1,0.050404657,0.091554869,5,597,0
4,0.059827513,0.196964403,6,541,1
5,0.069166418,0.291857924,5,742,1
0,0.051810623,0.039383179,3,614,0
0,0.050837888,0.038018829,4,665,0
0,0.059594484,0.022597931,5,777,0
0,0.068617789,0.090336028,3,668,0
0,0.053439407,0.053307883,6,671,0
0,0.063545207,0.066436833,1,708,0
5,0.076289892,0.288304694,4,535,1
0,0.066922377,0.038082805,3,663,0
0,0.072866229,0.064592579,3,659,0
5,0.059910085,0.24488556,6,550,1
5,0.064969112,0.285208419,4,520,1
0,0.067460652,0.028173708,5,638,0
0,0.057931952,0.071816985,6,585,0
0,0.050269539,0.076482898,4,583,0
0,0.036774077,0.01,4,624,0
1,0.066753142,0.090068717,6,695,0
5,0.046966513,0.283187309,3,629,1
5,0.052571529,0.296722711,5,489,1
0,0.061853009,0.038600272,3,594,0
5,0.073359852,0.273831604,3,662,1
4,0.061737895,0.240613508,4,508,1
0,0.061553262,0.01,5,596,0
0,0.059084377,0.066217365,2,674,0
0,0.035655905,0.054648327,5,717,0
1,0.066493977,0.093734671,7,688,0
5,0.074483397,0.263504267,3,628,1
0,0.067850331,0.062887252,3,583,0
0,0.054504032,0.07498604,4,631,0
3,0.071481652,0.204389613,4,602,0
0,0.056975268,0.085396896,3,598,0
0,0.051147214,0.01,3,644,0
0,0.061385593,0.07917411,5,629,0
3,0.07300956,0.195933232,5,516,0
3,0.039684356,0.181781861,5,587,0
5,0.071336805,0.295534185,3,672,1
1,0.040864296,0.099449448,7,694,0
1,0.057871921,0.117772795,6,690,0
0,0.066385624,0.075691347,4,674,0
5,0.070635669,0.303243767,4,492,1
0,0.052315783,0.075080856,4,587,0
0,0.057993379,0.083112144,4,712,0
0,0.069029312,0.066092986,6,778,0
1,0.069362595,0.12340773,6,665,0
4,0.06854354,0.23013438,4,653,1
3,0.069791722,0.16532646,5,610,0
3,0.036396619,0.190524646,4,636,0
1,0.063586689,0.103936758,5,648,0
3,0.078137456,0.187993995,5,632,0
1,0.07014394,0.128947021,4,682,0
1,0.047296573,0.128918275,5,672,0
2,0.043262333,0.12128505,8,639,0
0,0.049355388,0.014269944,4,648,0
1,0.056869335,0.114701481,5,662,0
5,0.053245575,0.282069619,5,564,1
1,0.048771561,0.104514256,4,638,0
2,0.070029436,0.137578519,6,598,0
0,0.060698104,0.029738815,5,629,0
0,0.053007437,0.044295482,6,585,0
2,0.085506255,0.149009086,3,614,0
0,0.076512651,0.089921484,2,678,0
0,0.048518484,0.065043405,2,656,0
5,0.05778513,0.256412203,3,620,1
1,0.067711857,0.114163341,5,728,0
5,0.072788983,0.297313698,2,514,1
3,0.058301487,0.170098986,6,573,0
1,0.06207888,0.096947556,6,616,0
1,0.078133617,0.138842306,5,735,0
1,0.044346248,0.094799532,5,610,0
0,0.053240277,0.085981213,3,582,0
4,0.068075544,0.212458625,4,673,1
0,0.047044487,0.063447027,4,578,0
0,0.058449696,0.04688877,3,659,0
0,0.06161504,0.075437639,4,630,0
5,0.075225737,0.318193922,3,610,1
0,0.040673491,0.096250368,2,664,0
0,0.051099921,0.070870055,6,682,0
5,0.068385607,0.26477775,5,645,1
0,0.05708893,0.084695678,4,692,0
0,0.060221611,0.065876404,4,560,0
0,0.065161465,0.064363783,3,642,0
5,0.04683887,0.289747973,2,582,1
0,0.06320409,0.036810814,4,620,0
1,0.062048082,0.075187737,5,641,0
0,0.069580284,0.05839215,3,601,0
4,0.066422353,0.266612809,2,709,1
0,0.062327037,0.043436969,5,651,0
5,0.066330094,0.284318925,4,588,1
1,0.071173369,0.117489284,5,593,0
0,0.055194531,0.023939042,4,675,0
5,0.054234592,0.25533693,3,492,1
0,0.058626856,0.049650819,5,687,0
4,0.052873734,0.251176775,3,578,1
4,0.06510128,0.262742384,3,556,1
1,0.056441457,0.098792953,4,736,0
0,0.061346912,0.0780868,3,537,0
0,0.063231621,0.042482261,4,682,0
1,0.065030259,0.10594579,5,626,0
0,0.075283015,0.01,3,625,0
5,0.066781902,0.267222489,3,634,1
1,0.054918844,0.115845987,4,705,0
5,0.078084006,0.30980202,3,681,1
1,0.06867989,0.090256245,4,687,0
1,0.053283468,0.084586542,6,606,0
0,0.050970638,0.07301441,2,639,0
0,0.05105172,0.057422526,5,629,0
1,0.045440533,0.094105318,5,610,0
1,0.054708623,0.104696815,5,713,0
1,0.041809351,0.136393565,3,706,0
5,0.048306619,0.270071839,5,598,1
4,0.061270806,0.246924174,1,661,1
0,0.060697207,0.07608106,4,592,0
2,0.067857876,0.111670822,7,648,0
0,0.069390344,0.079590181,4,667,0
0,0.07051865,0.036667924,2,555,0
1,0.058236827,0.088903076,5,639,0
3,0.070631462,0.16946033,4,687,0
5,0.05171773,0.305511967,5,630,1
1,0.060278279,0.160465684,2,691,0
0,0.053986861,0.100169429,3,623,0
0,0.052071868,0.01,7,620,0
1,0.043870735,0.120594937,3,558,0
1,0.062538594,0.120116386,6,657,0
0,0.068246945,0.028083608,5,499,0
0,0.05792063,0.067806613,6,609,0
1,0.034569656,0.114210092,6,740,0
0,0.080417865,0.08349817,3,587,0
5,0.059768496,0.276578645,4,536,1
3,0.052254498,0.150142168,6,551,0
1,0.062809537,0.10530175,5,664,0
1,0.051177764,0.127020729,6,657,0
0,0.07058918,0.046201143,5,758,0
0,0.056580408,0.066907352,3,667,0
1,0.067161706,0.116758034,5,722,0
1,0.059751722,0.121595538,5,687,0
1,0.066362784,0.108733286,6,568,0
1,0.067667291,0.085357823,5,566,0
0,0.055616868,0.052460357,5,608,0
0,0.047013008,0.049555699,5,483,0
3,0.042974069,0.181203917,4,713,0
5,0.054772912,0.272671181,3,531,1
1,0.04782421,0.063844131,8,685,0
1,0.039831074,0.107871472,5,660,0
0,0.066023531,0.038863195,3,716,0
0,0.057581538,0.09629716,2,720,0
3,0.060805765,0.170141015,4,590,0
1,0.077000951,0.098592947,5,703,0
0,0.073140923,0.070530922,4,670,0
0,0.077997811,0.017294867,2,560,0
3,0.071927864,0.188858608,5,664,0
0,0.072274056,0.079202303,2,611,0
2,0.059157457,0.114545279,9,600,0
0,0.062852131,0.078859529,4,547,0
0,0.062907926,0.079268553,3,678,0
0,0.059564211,0.094317519,4,581,0
1,0.039551021,0.093169639,5,580,0
2,0.032571471,0.123044765,8,693,0
2,0.050480985,0.170307884,5,644,0
0,0.080643635,0.076272083,4,704,0
1,0.064889458,0.110494262,5,644,0
0,0.062940486,0.092619029,3,599,0
5,0.056467311,0.268693146,3,654,1
3,0.058536823,0.17473387,4,647,0
1,0.074142834,0.118527399,3,616,0
1,0.0548736,0.087441016,6,567,0
0,0.051744444,0.10707492,3,599,0
0,0.056781345,0.052845865,3,675,0
3,0.060552333,0.216989195,3,660,1
1,0.06740373,0.067894142,7,651,0
0,0.058208266,0.037257049,5,684,0
5,0.073753673,0.31623085,4,637,1
5,0.059795147,0.278747164,3,621,1
1,0.059394144,0.082446492,5,602,0
0,0.061118535,0.062407889,3,515,0
0,0.064397362,0.077991059,4,715,0
1,0.051838458,0.099273654,6,683,0
3,0.058565412,0.175047352,5,675,0
0,0.056803674,0.061552713,3,623,0
1,0.051343789,0.09489733,5,611,0
0,0.056610079,0.037349257,6,695,0
0,0.0684931,0.083825609,3,617,0
0,0.071026307,0.049861444,7,619,0
0,0.054425731,0.044813895,5,580,0
1,0.079222144,0.118085935,6,718,0
0,0.062031973,0.011615154,5,670,0
0,0.055066207,0.027296456,4,647,0
1,0.065212853,0.116575183,5,686,0
1,0.064157362,0.107659921,5,677,0
2,0.072668701,0.155136409,5,684,0
0,0.058034938,0.05836655,4,678,0
0,0.062862561,0.066567992,4,621,0
4,0.060458789,0.240396527,4,495,1
0,0.064667241,0.063247217,5,659,0
0,0.046642296,0.046103685,5,641,0
0,0.060436915,0.03823219,7,658,0
0,0.064109657,0.061269001,4,569,0
5,0.082810929,0.281731074,3,614,1
5,0.078709435,0.2694169,3,639,1
0,0.066963568,0.092234815,3,605,0
1,0.074291986,0.099488905,5,664,0
2,0.090306361,0.14339158,4,647,0
1,0.047346403,0.109015837,5,622,0
5,0.082673325,0.294731601,3,671,1
0,0.055194512,0.06964071,4,631,0
2,0.064453427,0.128716158,8,704,0
5,0.060026856,0.265208442,4,615,1
4,0.066716302,0.218272106,5,632,1
4,0.036917979,0.220918058,6,647,1
4,0.051194255,0.276811277,1,550,1
2,0.029398424,0.145276487,7,774,0
1,0.057418968,0.120091389,4,752,0
0,0.04334358,0.016980203,4,599,0
1,0.053361832,0.095627885,7,708,0
1,0.065411669,0.110354808,5,644,0
1,0.059356212,0.111778806,6,701,0
0,0.068381161,0.109100659,3,743,0
0,0.05304115,0.08497574,2,621,0
1,0.070218472,0.119461352,5,665,0
0,0.065154223,0.085253021,5,684,0
1,0.078991005,0.114278321,6,662,0
0,0.081092043,0.084319503,5,637,0
0,0.06783072,0.074439605,3,587,0
4,0.073751302,0.234957628,6,746,0
5,0.072255749,0.310516743,4,618,1
3,0.063595087,0.178598376,4,616,0
5,0.051833732,0.263343333,4,671,1
2,0.061911647,0.145003982,3,593,0
1,0.064839492,0.075232972,5,611,0
0,0.042003335,0.050705035,7,573,0
5,0.054961853,0.266103837,4,567,1
0,0.067593954,0.072068284,4,658,0
3,0.070888827,0.179637528,4,496,1
1,0.046157447,0.099040479,5,667,0
0,0.080567279,0.035006829,5,575,0
5,0.066358012,0.283490685,3,541,1
0,0.051720553,0.028244365,4,685,0
1,0.051782315,0.099291542,6,629,0
1,0.056690862,0.127613171,2,606,0
1,0.051500518,0.085568485,6,623,0
0,0.051771732,0.01,2,616,0
0,0.05745021,0.024202537,4,626,0
1,0.062268808,0.134060949,5,627,0
0,0.062065318,0.046351309,4,646,0
1,0.05618771,0.093879602,6,683,0
1,0.062950766,0.106454001,6,658,0
5,0.063650734,0.275187104,3,579,1
0,0.058097373,0.077427546,2,607,0
3,0.04059101,0.200134802,5,703,0
0,0.043195287,0.065937626,7,684,0
5,0.057488492,0.291083982,5,618,1
0,0.065565066,0.082664534,4,648,0
0,0.063663397,0.04564532,3,555,0
0,0.063971191,0.063758345,6,563,0
2,0.053845126,0.087907318,8,674,0
3,0.063587728,0.227765438,4,636,1
2,0.050326048,0.182427412,2,535,0
0,0.066655611,0.031926277,5,612,0
0,0.06119304,0.07100117,5,697,0
0,0.051206136,0.064861288,4,597,0
2,0.055236689,0.183301528,2,622,0
1,0.064754467,0.123189049,1,640,0
0,0.063405754,0.060333291,5,662,0
0,0.069410281,0.044814439,4,565,0
5,0.074216919,0.309162593,2,561,1
0,0.075944641,0.074210767,2,657,0
0,0.076497244,0.103343615,5,649,0
1,0.070015496,0.137760968,3,645,0
1,0.063225631,0.120070006,5,680,0
5,0.082481642,0.290030241,2,629,1
1,0.054603808,0.094668702,3,630,0
0,0.071504141,0.095605446,3,619,0
5,0.055594939,0.262210276,4,605,1
1,0.050929589,0.09730053,6,803,0
0,0.069818776,0.051174282,3,698,0
0,0.071491633,0.081326916,5,681,0
5,0.073525782,0.351075351,1,678,1
0,0.064849389,0.039068018,7,590,0
5,0.067437418,0.319846208,3,578,1
0,0.04916883,0.09026598,2,648,0
5,0.069758398,0.345513108,3,550,1
0,0.032605661,0.06801804,2,617,0
2,0.049405543,0.127745603,5,561,0
0,0.048042406,0.098949323,4,647,0
5,0.064752802,0.312585506,4,607,1
1,0.056670141,0.082967425,6,595,0
5,0.071749487,0.317930334,3,615,1
0,0.060841323,0.101934273,4,753,0
1,0.059561152,0.112451058,5,647,0
2,0.051170945,0.139419394,6,660,0
1,0.063205783,0.11609605,4,593,0
2,0.058947504,0.180314349,5,742,0
1,0.061659767,0.113603175,6,661,0
0,0.063285259,0.017682831,3,645,0
1,0.042642492,0.078358892,8,600,0
5,0.044207193,0.315198916,4,580,1
1,0.051979069,0.093734761,6,720,0
5,0.063395027,0.28650575,2,581,1
2,0.059074687,0.194171897,2,591,0
0,0.063712085,0.074894222,5,763,0
0,0.061226553,0.064601337,2,723,0
1,0.050951273,0.094639327,6,687,0
2,0.061905972,0.170553874,3,618,0
5,0.059046641,0.240555085,5,490,1
0,0.056087168,0.076759332,3,589,0
0,0.069125691,0.056960217,6,764,0
3,0.05131105,0.180662416,3,636,0
0,0.045739553,0.074946341,4,594,0
1,0.075681319,0.096463931,7,776,0
5,0.062268447,0.306689839,3,742,1
3,0.062967539,0.209073018,2,595,1
3,0.074194605,0.172473103,5,590,0
0,0.052544974,0.101379428,5,644,0
5,0.054010868,0.324716839,3,577,1
1,0.06265981,0.089031813,6,618,0
1,0.056669244,0.10175191,6,704,0
1,0.070117699,0.103529914,5,629,0
0,0.058504725,0.073425571,2,624,0
0,0.058384234,0.072426481,5,653,0
1,0.054245786,0.086489777,7,772,0
0,0.058960014,0.071465783,4,649,0
1,0.047485861,0.096482062,7,669,0
1,0.058898222,0.089285703,6,648,0
1,0.051318062,0.083306625,5,646,0
5,0.079630521,0.26357989,3,598,1
1,0.079795072,0.097885894,6,800,0
5,0.078353422,0.305509003,3,724,1
2,0.06759261,0.164069603,3,620,0
5,0.06587653,0.276140587,3,572,1
5,0.068270562,0.267761922,6,626,1
1,0.053681689,0.13342796,3,651,0
0,0.077188672,0.056205329,1,650,0
1,0.037648122,0.100932187,6,675,0
5,0.069098924,0.266156338,4,597,1
0,0.076410744,0.070631948,1,739,0
4,0.058544445,0.214852023,5,679,1
5,0.057386338,0.347819943,7,659,1
0,0.04555521,0.01,5,559,0
5,0.053517183,0.277354408,6,577,1
5,0.06264553,0.279820066,3,575,1
1,0.072393591,0.121056148,6,632,0
5,0.052178753,0.26336425,4,591,1
0,0.054965587,0.08264863,4,696,0
0,0.061812134,0.093787961,4,542,0
0,0.068288711,0.084559512,3,596,0
0,0.064357059,0.071390857,4,608,0
1,0.04675266,0.104081182,3,690,0
0,0.068593648,0.080623198,4,651,0
0,0.039487306,0.050544314,6,662,0
0,0.074690484,0.070328104,6,631,0
5,0.073997821,0.281210086,5,628,1
0,0.058288267,0.06403511,5,703,0
0,0.059763964,0.046888211,3,686,0
0,0.072574747,0.050397483,4,655,0
0,0.075345865,0.079414101,3,624,0
0,0.065816448,0.044335764,4,556,0
1,0.06224777,0.095088105,5,648,0
1,0.049585279,0.102136724,5,692,0
2,0.050583278,0.11956381,10,709,0
1,0.066284564,0.133223695,4,638,0
0,0.059044604,0.043014742,3,677,0
0,0.046193515,0.074500359,5,598,0
0,0.057732974,0.01,2,627,0
0,0.046921005,0.081817571,4,628,0
1,0.065120344,0.113227796,6,653,0
0,0.074111659,0.033609511,6,635,0
4,0.074355759,0.265682587,2,679,1
1,0.043787016,0.127873721,6,616,0
0,0.046671506,0.051276481,6,824,0
4,0.073843869,0.179901392,7,614,0
2,0.062038083,0.130860206,4,615,0
2,0.058594989,0.109027983,7,684,0
0,0.065933414,0.077392477,4,692,0
0,0.073199718,0.047422348,3,611,0
0,0.068934715,0.071279755,4,713,0
0,0.055031503,0.07036024,6,673,0
2,0.053747554,0.118827162,7,692,0
0,0.060942522,0.061618281,4,581,0
2,0.056362719,0.157082619,5,559,0
5,0.063045043,0.295008574,3,579,1
5,0.058904578,0.283885675,5,661,1
1,0.068248002,0.082122748,5,592,0
0,0.052691699,0.041020597,3,554,0
0,0.047922486,0.031628897,4,538,0
5,0.047357472,0.260169599,3,539,1
3,0.075994746,0.17834038,4,588,0
1,0.060200116,0.10022408,6,619,0
1,0.048051139,0.13313666,4,690,0
0,0.059490542,0.015449796,5,585,0
4,0.061666255,0.225574955,4,645,1
0,0.041428581,0.024832286,3,571,0
0,0.059137983,0.058661639,5,758,0
1,0.07834054,0.102812037,6,726,0
1,0.057958183,0.113059832,6,587,0
1,0.041401965,0.085613396,8,613,0
0,0.072793701,0.072934489,6,681,0
0,0.058529423,0.037799758,3,672,0
1,0.058395874,0.121668681,5,673,0
0,0.065213649,0.05540544,3,658,0
1,0.068594873,0.146208443,2,651,0
5,0.046857722,0.261970477,3,608,1
0,0.070281305,0.049104516,4,585,0
4,0.049814971,0.276773897,4,554,1
0,0.062027853,0.105389487,3,581,0
4,0.079762188,0.264041079,1,586,1
1,0.044333569,0.090360236,7,631,0
3,0.075465234,0.178912503,5,633,0
0,0.059162886,0.071605293,2,684,0
0,0.072777748,0.083159617,2,632,0
2,0.073231964,0.172534934,5,664,0
5,0.06054687,0.272771714,6,586,1
3,0.061134718,0.190422799,5,564,0
1,0.03559327,0.116847249,7,726,0
5,0.04315637,0.277937405,5,618,1
0,0.076385454,0.078956215,4,496,0
0,0.063822795,0.085994792,3,709,0
5,0.05956495,0.292652614,3,638,1
0,0.071928638,0.054670268,2,599,0
0,0.068390165,0.041303343,4,619,0
0,0.055937559,0.074393523,5,712,0
2,0.043687769,0.170773385,5,737,0
0,0.059658664,0.074328619,2,643,0
1,0.049177112,0.113168377,5,697,0
2,0.062103739,0.145059565,8,692,0
1,0.063867691,0.073363484,6,637,0
0,0.052456406,0.056551853,4,785,0
0,0.059453294,0.044224185,3,712,0
0,0.069912904,0.078754244,2,645,0
0,0.066302107,0.088415594,3,644,0
1,0.063927848,0.080442488,6,712,0
0,0.056598924,0.085277997,3,524,0
4,0.063890686,0.255562199,1,527,1
2,0.056167484,0.166275166,5,607,0
1,0.06846388,0.091399794,6,583,0
1,0.055224866,0.134112392,2,714,0
0,0.058920018,0.078749735,4,675,0
0,0.053483323,0.060435083,5,665,0
1,0.062691895,0.100917686,5,518,0
1,0.041771535,0.108663537,6,650,0
5,0.062194004,0.304666669,4,606,1
1,0.057658432,0.089497354,6,595,0
0,0.07557273,0.041677764,4,736,0
1,0.0587311,0.099430927,5,657,0
1,0.067456528,0.085118663,6,542,0
1,0.053268976,0.117668474,5,653,0
4,0.066853928,0.247634085,3,533,1
5,0.067644638,0.298007729,3,705,1
1,0.071605418,0.090860296,6,541,0
4,0.050564052,0.259390075,5,599,1
0,0.081845173,0.050839689,3,563,0
5,0.075670691,0.274483116,4,554,1
0,0.071833234,0.088328405,4,664,0
2,0.012248864,0.133017758,8,661,0
0,0.045352021,0.072077187,2,623,0
2,0.037820027,0.132502407,8,648,0
1,0.05630229,0.105079095,5,669,0
3,0.04933409,0.184963203,6,617,0
1,0.056400438,0.09287267,8,661,0
0,0.049949545,0.093057315,5,638,0
4,0.067195245,0.27804806,1,554,1
1,0.052884561,0.08661103,5,655,0
5,0.04831802,0.296087293,3,621,1
5,0.056790895,0.276759146,3,669,1
2,0.050476813,0.154099416,6,598,0
5,0.070012986,0.284084684,3,494,1
5,0.052902354,0.301631123,4,620,1
0,0.058446902,0.094452127,3,671,0
0,0.062978677,0.076686446,5,705,0
2,0.042576397,0.139299183,5,690,0
0,0.06536978,0.063149177,3,584,0
2,0.059961629,0.119481594,9,661,0
0,0.066998739,0.02829545,4,647,0
1,0.048676021,0.115008151,6,600,0
1,0.054991326,0.099990316,6,713,0
1,0.048804282,0.091684018,6,648,0
1,0.051267434,0.083012986,8,734,0
4,0.046555297,0.207207686,4,657,1
2,0.062793098,0.122725647,8,646,0
5,0.067998911,0.317805814,3,601,1
0,0.059767169,0.063873302,6,758,0
2,0.068904792,0.147650083,5,684,0
1,0.050094041,0.098711412,5,700,0
0,0.069522491,0.033323527,4,687,0
0,0.055409961,0.01,5,584,0
5,0.066300471,0.278245486,4,570,1
0,0.068332748,0.017416284,4,649,0
1,0.04277087,0.151907951,4,613,0
0,0.064702173,0.080798292,3,694,0
2,0.065853454,0.134044538,7,756,0
0,0.063675062,0.102592051,3,590,0
3,0.046823095,0.171765115,5,620,0
1,0.074539528,0.080949152,7,675,0
